roi,story,delta_beta,beta_shift_unique,beta_drift_unique
29_Cingulate_Gyrus_anterior_division_right.nii,die_maske_des_roten_todes,-0.006579528645263524,-0.003524359331773474,0.0030551693134900494
29_Cingulate_Gyrus_anterior_division_right.nii,die_pflanzen_des_dr,-0.02403402168292807,-0.010415684890853797,0.013618336792074272
29_Cingulate_Gyrus_anterior_division_right.nii,die_schwarze_katze,-0.0127512573605002,-0.00014405861433055723,0.012607198746169657
29_Cingulate_Gyrus_anterior_division_right.nii,fuenf_apfelsinenkerne,0.004883539931899718,-0.0004810574322222795,-0.00536459736412199
29_Cingulate_Gyrus_anterior_division_right.nii,koenig_pest,0.0024869269383509507,0.009444290589678665,0.0069573636513277064
29_Cingulate_Gyrus_anterior_division_right.nii,lebendig_begraben,0.03462889134927109,0.000910606587354754,-0.03371828476191636
29_Cingulate_Gyrus_anterior_division_right.nii,ligeia,-0.00043447879777620097,0.004039288735448165,0.004473767533224373
29_Cingulate_Gyrus_anterior_division_right.nii,maupassant_hand,0.0012017196846440493,-0.0030506910075207903,-0.0042524106921648245
29_Cingulate_Gyrus_anterior_division_right.nii,mord_in_sunningdale,0.002732981977091528,0.0034776278316583425,0.000744645854566814
2_Insular_Cortex_left.nii,das_manuskript_in_der_flasche,0.0041945729190418,0.002730097491458102,-0.0014644754275836968
2_Insular_Cortex_left.nii,der_blaue_karfunkel,0.0035672234175753792,0.004580105178954119,0.0010128817613787348
2_Insular_Cortex_left.nii,der_fall_stretelli,-0.0017104833910763593,-0.0040744723605584095,-0.0023639889694820437
2_Insular_Cortex_left.nii,der_katechismus_der_familie_musgrave,-0.0003848144461905675,-0.0009677264061939317,-0.0005829119600033638
2_Insular_Cortex_left.nii,die_maske_des_roten_todes,0.011388165376659268,0.01300782429773205,0.001619658921072777
2_Insular_Cortex_left.nii,die_pflanzen_des_dr,-0.004910263073146966,0.003425648458381485,0.008335911531528458
2_Insular_Cortex_left.nii,die_schwarze_katze,0.01748070851120341,0.009461873583780804,-0.008018834927422601
2_Insular_Cortex_left.nii,fuenf_apfelsinenkerne,-0.003573653909025103,-0.0017692083003501863,0.0018044456086749158
2_Insular_Cortex_left.nii,koenig_pest,0.0071944186259750445,0.007500574836857815,0.00030615621088276804
2_Insular_Cortex_left.nii,lebendig_begraben,0.02515837172347705,0.004148014277414377,-0.021010357446062652
2_Insular_Cortex_left.nii,ligeia,-0.00038549161709583815,0.0023049277134647218,0.002690419330560556
2_Insular_Cortex_left.nii,maupassant_hand,0.0003124497747583317,-0.0009257510405508456,-0.0012382008153091779
2_Insular_Cortex_left.nii,mord_in_sunningdale,-0.003876151391731149,-0.003044804030114814,0.0008313473616163407
2_Insular_Cortex_right.nii,das_manuskript_in_der_flasche,0.006745415191153126,0.0041616580512670335,-0.0025837571398860952
2_Insular_Cortex_right.nii,der_blaue_karfunkel,0.004864956915680828,0.005926397099295192,0.0010614401836143714
2_Insular_Cortex_right.nii,der_fall_stretelli,-0.015746419631285175,-0.010112366576129727,0.005634053055155436
2_Insular_Cortex_right.nii,der_katechismus_der_familie_musgrave,-0.0069297904156401325,-0.004314719314750263,0.002615071100889865
2_Insular_Cortex_right.nii,die_maske_des_roten_todes,0.010252124499992165,0.015977364914990987,0.005725240414998824
2_Insular_Cortex_right.nii,die_pflanzen_des_dr,-0.001822552470176681,0.0007003580155236068,0.0025229104857002875
2_Insular_Cortex_right.nii,die_schwarze_katze,0.014065176363053027,0.013078312736909853,-0.0009868636261431741
2_Insular_Cortex_right.nii,fuenf_apfelsinenkerne,0.0028453038087224995,-0.001459873167128544,-0.004305176975851044
2_Insular_Cortex_right.nii,koenig_pest,0.009364526541153925,0.0077454829944794586,-0.001619043546674475
2_Insular_Cortex_right.nii,lebendig_begraben,0.04378873940529748,0.005542741794333042,-0.03824599761096442
2_Insular_Cortex_right.nii,ligeia,0.005737191243380497,0.005574150142567282,-0.00016304110081321699
2_Insular_Cortex_right.nii,maupassant_hand,0.010023657829110041,0.007663307853942972,-0.0023603499751670707
2_Insular_Cortex_right.nii,mord_in_sunningdale,0.0032899480120681624,0.0053185010544631135,0.002028553042394958
30_Cingulate_Gyrus_posterior_division_left.nii,das_manuskript_in_der_flasche,0.023638885160647428,0.0017273787672971211,-0.021911506393350315
30_Cingulate_Gyrus_posterior_division_left.nii,der_blaue_karfunkel,-0.0010319260439751925,-0.01167836693568304,-0.010646440891707852
30_Cingulate_Gyrus_posterior_division_left.nii,der_fall_stretelli,-0.006850221780745789,-0.013925789817804565,-0.007075568037058778
30_Cingulate_Gyrus_posterior_division_left.nii,der_katechismus_der_familie_musgrave,-0.005223504220301612,-0.008671501557373736,-0.0034479973370721223
30_Cingulate_Gyrus_posterior_division_left.nii,die_maske_des_roten_todes,0.005731164201067518,0.002887193666354966,-0.0028439705347125537
30_Cingulate_Gyrus_posterior_division_left.nii,die_pflanzen_des_dr,-0.00833345880977684,-0.013923319562013436,-0.005589860752236599
30_Cingulate_Gyrus_posterior_division_left.nii,die_schwarze_katze,-0.002602598666529811,0.00015864353923596207,0.002761242205765768
30_Cingulate_Gyrus_posterior_division_left.nii,fuenf_apfelsinenkerne,0.002986710990024926,-0.007868498885187737,-0.01085520987521266
30_Cingulate_Gyrus_posterior_division_left.nii,koenig_pest,-0.004837586569250341,-0.0026955117951016276,0.0021420747741487107
30_Cingulate_Gyrus_posterior_division_left.nii,lebendig_begraben,0.04041147936648683,-0.0033540072269883717,-0.04376548659347514
30_Cingulate_Gyrus_posterior_division_left.nii,ligeia,-0.009028118266509313,-0.017597617387351116,-0.008569499120841815
30_Cingulate_Gyrus_posterior_division_left.nii,maupassant_hand,0.003299558246970681,-0.0021654177380910303,-0.005464975985061719
30_Cingulate_Gyrus_posterior_division_left.nii,mord_in_sunningdale,-0.0011740240464600364,-0.01205000722621605,-0.010875983179756014
30_Cingulate_Gyrus_posterior_division_right.nii,das_manuskript_in_der_flasche,0.02932312832155685,0.007826266154518983,-0.021496862167037875
30_Cingulate_Gyrus_posterior_division_right.nii,der_blaue_karfunkel,0.0030091023634757933,-0.0034073421149310177,-0.006416444478406812
30_Cingulate_Gyrus_posterior_division_right.nii,der_fall_stretelli,-0.008214804127318691,-0.009894826474276617,-0.0016800223469579131
30_Cingulate_Gyrus_posterior_division_right.nii,der_katechismus_der_familie_musgrave,-0.00810380541777857,-0.005306960328314086,0.0027968450894644867
30_Cingulate_Gyrus_posterior_division_right.nii,die_maske_des_roten_todes,0.010905627444450406,0.015004170044509615,0.004098542600059214
30_Cingulate_Gyrus_posterior_division_right.nii,die_pflanzen_des_dr,-0.02252367944180954,-0.015808028250000116,0.0067156511918094325
30_Cingulate_Gyrus_posterior_division_right.nii,die_schwarze_katze,-0.003746298197056143,0.005245404644445339,0.008991702841501487
30_Cingulate_Gyrus_posterior_division_right.nii,fuenf_apfelsinenkerne,-0.002772587972616382,-0.002679390876564127,9.319709605225368e-05
30_Cingulate_Gyrus_posterior_division_right.nii,koenig_pest,-0.0010428500391309365,0.008108585164784961,0.00915143520391591
30_Cingulate_Gyrus_posterior_division_right.nii,lebendig_begraben,0.02125797787615579,-0.006464059454010199,-0.027722037330166028
30_Cingulate_Gyrus_posterior_division_right.nii,ligeia,-0.0019241720132130628,-0.00588357675945352,-0.003959404746240465
30_Cingulate_Gyrus_posterior_division_right.nii,maupassant_hand,0.0018891140680432174,-0.007419338655539579,-0.009308452723582808
30_Cingulate_Gyrus_posterior_division_right.nii,mord_in_sunningdale,0.01308569249225484,0.005628398366212632,-0.007457294126042196
31_Precuneous_Cortex_left.nii,das_manuskript_in_der_flasche,0.015863191513623434,-0.008099424423150611,-0.023962615936774113
31_Precuneous_Cortex_left.nii,der_blaue_karfunkel,-0.002704929379485785,-0.00930725499949778,-0.006602325620011989
31_Precuneous_Cortex_left.nii,der_fall_stretelli,0.01833188137948512,0.006240131409465736,-0.012091749970019404
31_Precuneous_Cortex_left.nii,der_katechismus_der_familie_musgrave,-0.011046900429298847,-0.009999306845786347,0.0010475935835124947
31_Precuneous_Cortex_left.nii,die_maske_des_roten_todes,0.007212954637052952,0.013729701228843816,0.006516746591790889
31_Precuneous_Cortex_left.nii,die_pflanzen_des_dr,-0.01835569815658688,-0.024340314941473564,-0.005984616784886687
31_Precuneous_Cortex_left.nii,die_schwarze_katze,-0.0030901691103545573,0.009715675659355856,0.01280584476971042
31_Precuneous_Cortex_left.nii,fuenf_apfelsinenkerne,-0.008652176143498553,-0.012145795567407965,-0.0034936194239094252
31_Precuneous_Cortex_left.nii,koenig_pest,-0.0005039014135493207,0.005639107140353419,0.006143008553902737
31_Precuneous_Cortex_left.nii,lebendig_begraben,0.029061837899994614,-0.008963546066232725,-0.03802538396622737
31_Precuneous_Cortex_left.nii,ligeia,-0.0001206843003419677,-0.016784697597565647,-0.016664013297223675
31_Precuneous_Cortex_left.nii,maupassant_hand,0.008466019099319688,0.004743997545829132,-0.0037220215534905575
31_Precuneous_Cortex_left.nii,mord_in_sunningdale,0.01546545508114373,0.008075048652503443,-0.007390406428640299
31_Precuneous_Cortex_right.nii,das_manuskript_in_der_flasche,0.04672786097494557,0.00581661240435209,-0.04091124857059349
31_Precuneous_Cortex_right.nii,der_blaue_karfunkel,-0.0015450264106481246,-0.009078340783765404,-0.007533314373117271
31_Precuneous_Cortex_right.nii,der_fall_stretelli,0.004285089318498066,-0.005876571312282076,-0.010161660630780143
31_Precuneous_Cortex_right.nii,der_katechismus_der_familie_musgrave,-0.0022462703389499595,-0.0012677116311680362,0.0009785587077819223
31_Precuneous_Cortex_right.nii,die_maske_des_roten_todes,0.01671718585920996,0.0345804608480794,0.017863274988869516
31_Precuneous_Cortex_right.nii,die_pflanzen_des_dr,-0.03312690673226456,-0.02510305064610247,0.008023856086162054
31_Precuneous_Cortex_right.nii,die_schwarze_katze,0.003025546729461408,0.016139017842135173,0.013113471112673745
31_Precuneous_Cortex_right.nii,fuenf_apfelsinenkerne,-0.006182417171926967,-0.002014796959116925,0.004167620212810042
31_Precuneous_Cortex_right.nii,koenig_pest,0.001130038312614913,0.013164627342381361,0.012034589029766424
31_Precuneous_Cortex_right.nii,lebendig_begraben,0.0072094844916377005,-0.009639058767613801,-0.01684854325925149
31_Precuneous_Cortex_right.nii,ligeia,-0.004859335899353273,-0.014043571316545976,-0.009184235417192706
31_Precuneous_Cortex_right.nii,maupassant_hand,-0.005877448180392175,-0.012571240952751335,-0.006693792772359124
31_Precuneous_Cortex_right.nii,mord_in_sunningdale,0.012094432971164035,0.011871490810692815,-0.00022294216047122136
32_Cuneal_Cortex_left.nii,das_manuskript_in_der_flasche,-0.01717907731873976,-0.032977605134727396,-0.015798527815987663
32_Cuneal_Cortex_left.nii,der_blaue_karfunkel,0.0005229266422824351,-0.014055052288628555,-0.014577978930910989
32_Cuneal_Cortex_left.nii,der_fall_stretelli,-0.042141820140301815,-0.028848033302422867,0.013293786837878956
32_Cuneal_Cortex_left.nii,der_katechismus_der_familie_musgrave,-0.022629749095116485,-0.014627140265458017,0.00800260882965846
32_Cuneal_Cortex_left.nii,die_maske_des_roten_todes,0.06966640145151709,0.017566840789675416,-0.05209956066184173
32_Cuneal_Cortex_left.nii,die_pflanzen_des_dr,-0.015479216519160507,-0.02946222886984211,-0.013983012350681612
32_Cuneal_Cortex_left.nii,die_schwarze_katze,-0.014641733844096042,-0.015152898919040562,-0.0005111650749445107
32_Cuneal_Cortex_left.nii,fuenf_apfelsinenkerne,0.012569138882976385,0.0011520488471669405,-0.011417090035809445
32_Cuneal_Cortex_left.nii,koenig_pest,-0.002235011782994703,-0.04219504392944688,-0.03996003214645216
32_Cuneal_Cortex_left.nii,lebendig_begraben,-0.018153937374856936,-0.008067869184304551,0.010086068190552383
32_Cuneal_Cortex_left.nii,ligeia,-0.03370860638699258,-0.05498639274293119,-0.021277786355938615
32_Cuneal_Cortex_left.nii,maupassant_hand,0.05381663670057229,0.04993780444994577,-0.003878832250626517
32_Cuneal_Cortex_left.nii,mord_in_sunningdale,0.0019129634181564003,-0.004996729174491735,-0.0069096925926481366
32_Cuneal_Cortex_right.nii,das_manuskript_in_der_flasche,-0.00252770873155011,-0.012582224537668675,-0.010054515806118568
32_Cuneal_Cortex_right.nii,der_blaue_karfunkel,-0.002439363091709813,-0.010249612803019639,-0.007810249711309829
32_Cuneal_Cortex_right.nii,der_fall_stretelli,-0.028989261071236092,-0.018428745296592757,0.010560515774643349
32_Cuneal_Cortex_right.nii,der_katechismus_der_familie_musgrave,-0.026135764598073537,-0.01729977488446846,0.008835989713605078
32_Cuneal_Cortex_right.nii,die_maske_des_roten_todes,0.04305401693876758,0.02363701448710336,-0.019417002451664247
32_Cuneal_Cortex_right.nii,die_pflanzen_des_dr,-0.02167329426477197,-0.026824664176539916,-0.00515136991176795
32_Cuneal_Cortex_right.nii,die_schwarze_katze,-0.003360913732269015,-0.005071031735495126,-0.0017101180032261046
32_Cuneal_Cortex_right.nii,fuenf_apfelsinenkerne,0.011575698381826914,0.00043520603550027296,-0.011140492346326636
32_Cuneal_Cortex_right.nii,koenig_pest,-0.011340907580916638,-0.034363119682702524,-0.023022212101785896
32_Cuneal_Cortex_right.nii,lebendig_begraben,-0.017380255201059878,-0.012945776844307304,0.00443447835675258
32_Cuneal_Cortex_right.nii,ligeia,-0.01918035835886771,-0.0437649461436016,-0.024584587784733887
32_Cuneal_Cortex_right.nii,maupassant_hand,0.04915550875568362,0.042350250382970064,-0.00680525837271357
32_Cuneal_Cortex_right.nii,mord_in_sunningdale,0.0012528148168959605,-0.007931889384021841,-0.009184704200917803
33_Frontal_Orbital_Cortex_left.nii,das_manuskript_in_der_flasche,0.009027014682497515,0.00572335914540093,-0.0033036555370965837
33_Frontal_Orbital_Cortex_left.nii,der_blaue_karfunkel,0.006906080657460405,0.0060576511747370615,-0.0008484294827233704
33_Frontal_Orbital_Cortex_left.nii,der_fall_stretelli,-0.008319218151322996,-0.005044522282992304,0.0032746958683306927
33_Frontal_Orbital_Cortex_left.nii,der_katechismus_der_familie_musgrave,-0.0016947859777797464,0.0002109146348956005,0.0019057006126753481
33_Frontal_Orbital_Cortex_left.nii,die_maske_des_roten_todes,-0.003071777976686614,0.0065047151980183225,0.009576493174704935
33_Frontal_Orbital_Cortex_left.nii,die_pflanzen_des_dr,-0.0042498000414365605,0.0009414970220044756,0.0051912970634410424
33_Frontal_Orbital_Cortex_left.nii,die_schwarze_katze,0.0007318407061479127,0.0026534260362281762,0.0019215853300802675
33_Frontal_Orbital_Cortex_left.nii,fuenf_apfelsinenkerne,-0.0040801204641615785,-0.0014694904457229901,0.002610630018438597
33_Frontal_Orbital_Cortex_left.nii,koenig_pest,0.004500748485441327,0.006801567706112741,0.0023008192206713956
33_Frontal_Orbital_Cortex_left.nii,lebendig_begraben,0.019242596613133312,0.007399667034807787,-0.01184292957832548
33_Frontal_Orbital_Cortex_left.nii,ligeia,-0.0027582201616874803,0.0035470911098312856,0.006305311271518767
33_Frontal_Orbital_Cortex_left.nii,maupassant_hand,0.015648842611957488,0.008812679438528865,-0.006836163173428621
33_Frontal_Orbital_Cortex_left.nii,mord_in_sunningdale,-0.009952578455309783,-0.009603164659280839,0.0003494137960289442
33_Frontal_Orbital_Cortex_right.nii,das_manuskript_in_der_flasche,0.008740266744249988,0.00729030964159975,-0.0014499571026502492
33_Frontal_Orbital_Cortex_right.nii,der_blaue_karfunkel,0.0061094367321292385,0.005452624160371525,-0.0006568125717577144
33_Frontal_Orbital_Cortex_right.nii,der_fall_stretelli,-0.012859072472739548,-0.004026580610502986,0.00883249186223657
33_Frontal_Orbital_Cortex_right.nii,der_katechismus_der_familie_musgrave,-0.0027935499699804785,-0.00023086059388002987,0.0025626893761004467
33_Frontal_Orbital_Cortex_right.nii,die_maske_des_roten_todes,0.0024082993112345247,0.007250046996666666,0.004841747685432141
33_Frontal_Orbital_Cortex_right.nii,die_pflanzen_des_dr,-0.0033314602410608215,0.005739688937057195,0.009071149178118023
33_Frontal_Orbital_Cortex_right.nii,die_schwarze_katze,0.012164998390427869,0.004751966478707275,-0.007413031911720603
33_Frontal_Orbital_Cortex_right.nii,fuenf_apfelsinenkerne,0.002543354393793262,0.0032257105935331754,0.0006823561997399128
33_Frontal_Orbital_Cortex_right.nii,koenig_pest,0.018808687151880617,0.016815318383430013,-0.00199336876845061
33_Frontal_Orbital_Cortex_right.nii,lebendig_begraben,0.01642142794544573,0.0024972207037817487,-0.013924207241663981
33_Frontal_Orbital_Cortex_right.nii,ligeia,0.0010740030123621053,0.0031230984158448194,0.0020490954034827107
33_Frontal_Orbital_Cortex_right.nii,maupassant_hand,0.008860946261147185,0.0078066007088682795,-0.0010543455522789135
33_Frontal_Orbital_Cortex_right.nii,mord_in_sunningdale,0.0029057210732711747,0.0008103825732095323,-0.0020953385000616414
34_Parahippocampal_Gyrus_anterior_division_left.nii,das_manuskript_in_der_flasche,0.0027556867323288653,0.0013545692755588237,-0.001401117456770041
34_Parahippocampal_Gyrus_anterior_division_left.nii,der_blaue_karfunkel,0.004050095314463411,-0.0007873177945449709,-0.004837413109008374
34_Parahippocampal_Gyrus_anterior_division_left.nii,der_fall_stretelli,-0.005763707513092643,-0.004940990311661155,0.0008227172014314858
34_Parahippocampal_Gyrus_anterior_division_left.nii,der_katechismus_der_familie_musgrave,-0.0025268806614551446,-0.0012862277883436916,0.0012406528731114528
34_Parahippocampal_Gyrus_anterior_division_left.nii,die_maske_des_roten_todes,-0.004995790564524759,-0.004485952538387851,0.0005098380261369124
34_Parahippocampal_Gyrus_anterior_division_left.nii,die_pflanzen_des_dr,-0.0012448374184005754,0.00026570644570316176,0.001510543864103739
34_Parahippocampal_Gyrus_anterior_division_left.nii,die_schwarze_katze,0.010254226141700556,0.004937467678402154,-0.005316758463298409
34_Parahippocampal_Gyrus_anterior_division_left.nii,fuenf_apfelsinenkerne,0.0006655813866682211,0.00015179582842020833,-0.0005137855582480112
34_Parahippocampal_Gyrus_anterior_division_left.nii,koenig_pest,0.003249621949288309,0.000582089270077901,-0.0026675326792104104
34_Parahippocampal_Gyrus_anterior_division_left.nii,lebendig_begraben,0.018792407479117368,0.0026750823470860032,-0.01611732513203135
34_Parahippocampal_Gyrus_anterior_division_left.nii,ligeia,-0.004270120503374389,-0.004360864540898213,-9.074403752382741e-05
34_Parahippocampal_Gyrus_anterior_division_left.nii,maupassant_hand,0.00491661460689415,0.00351721825440091,-0.0013993963524932403
34_Parahippocampal_Gyrus_anterior_division_left.nii,mord_in_sunningdale,0.004432926673218083,-0.001560150559796078,-0.005993077233014171
34_Parahippocampal_Gyrus_anterior_division_right.nii,das_manuskript_in_der_flasche,0.007036887996248569,0.0065276357692833995,-0.00050925222696517
34_Parahippocampal_Gyrus_anterior_division_right.nii,der_blaue_karfunkel,-0.0032231218076121154,-0.002646760737367374,0.0005763610702447396
34_Parahippocampal_Gyrus_anterior_division_right.nii,der_fall_stretelli,-0.015020302742272687,-0.005076609673873255,0.009943693068399454
34_Parahippocampal_Gyrus_anterior_division_right.nii,der_katechismus_der_familie_musgrave,-0.0063560549255614095,-0.003943631826010143,0.0024124230995512725
34_Parahippocampal_Gyrus_anterior_division_right.nii,die_maske_des_roten_todes,-0.01634892971838279,-0.006832165449784287,0.009516764268598514
34_Parahippocampal_Gyrus_anterior_division_right.nii,die_pflanzen_des_dr,-0.005182409407893802,-0.0006893852599922686,0.004493024147901538
34_Parahippocampal_Gyrus_anterior_division_right.nii,die_schwarze_katze,-0.009045152099906204,-0.0050822146862479906,0.003962937413658227
34_Parahippocampal_Gyrus_anterior_division_right.nii,fuenf_apfelsinenkerne,0.0003033241878275067,-0.0007070909858143783,-0.0010104151736418823
34_Parahippocampal_Gyrus_anterior_division_right.nii,koenig_pest,-0.004331777072462739,-0.001772784530601123,0.002558992541861612
34_Parahippocampal_Gyrus_anterior_division_right.nii,lebendig_begraben,0.004993834208192875,-0.002973926841529836,-0.007967761049722721
34_Parahippocampal_Gyrus_anterior_division_right.nii,ligeia,-0.003949058879689426,-0.003257471897384409,0.0006915869823050084
34_Parahippocampal_Gyrus_anterior_division_right.nii,maupassant_hand,-0.0023852694840568105,0.001021679761395628,0.00340694924545244
34_Parahippocampal_Gyrus_anterior_division_right.nii,mord_in_sunningdale,-0.002992754004218238,-0.003998002423062341,-0.0010052484188441044
35_Parahippocampal_Gyrus_posterior_division_left.nii,das_manuskript_in_der_flasche,0.002751567409389623,-0.002673242094511682,-0.005424809503901308
35_Parahippocampal_Gyrus_posterior_division_left.nii,der_blaue_karfunkel,-0.007570070670501689,-0.007895917609962437,-0.00032584693946074707
35_Parahippocampal_Gyrus_posterior_division_left.nii,der_fall_stretelli,-0.014379334540584855,-0.012065244633400469,0.0023140899071843815
35_Parahippocampal_Gyrus_posterior_division_left.nii,der_katechismus_der_familie_musgrave,-0.00324719212823468,-0.0034247693458505923,-0.00017757721761591313
35_Parahippocampal_Gyrus_posterior_division_left.nii,die_maske_des_roten_todes,-0.00476819907897501,-0.0017850002488182684,0.0029831988301567466
35_Parahippocampal_Gyrus_posterior_division_left.nii,die_pflanzen_des_dr,-0.0033567474445800787,-0.0032579233750990814,9.882406948099648e-05
35_Parahippocampal_Gyrus_posterior_division_left.nii,die_schwarze_katze,-0.0008285084558337072,0.0030739525786898153,0.0039024610345235237
35_Parahippocampal_Gyrus_posterior_division_left.nii,fuenf_apfelsinenkerne,-0.003697337218500066,-0.002606160994837991,0.0010911762236620766
35_Parahippocampal_Gyrus_posterior_division_left.nii,koenig_pest,0.00711213744321291,-0.0018913966703090878,-0.009003534113522001
35_Parahippocampal_Gyrus_posterior_division_left.nii,lebendig_begraben,0.031229225659979723,0.0028388387789289315,-0.02839038688105081
35_Parahippocampal_Gyrus_posterior_division_left.nii,ligeia,0.000728791825712722,-0.0079905048996607,-0.008719296725373431
35_Parahippocampal_Gyrus_posterior_division_left.nii,maupassant_hand,0.023523600775905925,0.01853087281866201,-0.0049927279572439115
35_Parahippocampal_Gyrus_posterior_division_left.nii,mord_in_sunningdale,0.010508350326242782,-0.0005793445586353481,-0.011087694884878145
35_Parahippocampal_Gyrus_posterior_division_right.nii,das_manuskript_in_der_flasche,0.015130165200058976,0.00024054038712550797,-0.014889624812933471
35_Parahippocampal_Gyrus_posterior_division_right.nii,der_blaue_karfunkel,-0.01238401513066597,-0.012545914350579846,-0.0001618992199138766
35_Parahippocampal_Gyrus_posterior_division_right.nii,der_fall_stretelli,-0.019068715212465677,-0.013265021883149599,0.005803693329316083
35_Parahippocampal_Gyrus_posterior_division_right.nii,der_katechismus_der_familie_musgrave,-0.01472918319343108,-0.011852551381011284,0.002876631812419799
35_Parahippocampal_Gyrus_posterior_division_right.nii,die_maske_des_roten_todes,0.002063101490903431,0.0016422207767098228,-0.0004208807141936048
35_Parahippocampal_Gyrus_posterior_division_right.nii,die_pflanzen_des_dr,-0.004982153153255628,0.00044299434910130764,0.0054251475023569425
35_Parahippocampal_Gyrus_posterior_division_right.nii,die_schwarze_katze,-0.01423017015865677,-0.006859045696323609,0.007371124462333165
35_Parahippocampal_Gyrus_posterior_division_right.nii,fuenf_apfelsinenkerne,-0.0017309147623864808,-0.0017292893114293074,1.6254509571699491e-06
35_Parahippocampal_Gyrus_posterior_division_right.nii,koenig_pest,-0.0023982435161870523,-0.000345305084805856,0.0020529384313811966
35_Parahippocampal_Gyrus_posterior_division_right.nii,lebendig_begraben,0.02076358485063071,-0.003462039602627731,-0.024225624453258463
35_Parahippocampal_Gyrus_posterior_division_right.nii,ligeia,0.00021419967117490888,-0.008607286207074965,-0.008821485878249866
35_Parahippocampal_Gyrus_posterior_division_right.nii,maupassant_hand,0.02169954325380888,0.01422396895434267,-0.007475574299466221
35_Parahippocampal_Gyrus_posterior_division_right.nii,mord_in_sunningdale,0.01992990685636712,0.006194267828394839,-0.013735639027972264
36_Lingual_Gyrus_left.nii,das_manuskript_in_der_flasche,0.0037090649835727877,-0.0042799925822862355,-0.007989057565859032
36_Lingual_Gyrus_left.nii,der_blaue_karfunkel,-0.012575122065639188,-0.012277676827372009,0.0002974452382671936
36_Lingual_Gyrus_left.nii,der_fall_stretelli,-0.01437441794343929,-0.014031599534401447,0.0003428184090378219
36_Lingual_Gyrus_left.nii,der_katechismus_der_familie_musgrave,-0.010861962796821101,-0.010560102798025758,0.00030185999879534734
36_Lingual_Gyrus_left.nii,die_maske_des_roten_todes,0.012702513608361455,0.016563240489948554,0.0038607268815870816
36_Lingual_Gyrus_left.nii,die_pflanzen_des_dr,-0.036665632427649135,-0.023314656977021942,0.013350975450627219
36_Lingual_Gyrus_left.nii,die_schwarze_katze,-0.0014355847652988377,0.003071547650390591,0.004507132415689428
36_Lingual_Gyrus_left.nii,fuenf_apfelsinenkerne,0.0007219558692756452,-0.006941270981381111,-0.007663226850656764
36_Lingual_Gyrus_left.nii,koenig_pest,-0.010312520128387211,-0.020800721813289857,-0.010488201684902623
36_Lingual_Gyrus_left.nii,lebendig_begraben,0.03793136890945948,0.0011291393637291355,-0.03680222954573036
36_Lingual_Gyrus_left.nii,ligeia,-0.019431483127747055,-0.026118526163830046,-0.006687043036082995
36_Lingual_Gyrus_left.nii,maupassant_hand,0.03274400983824359,0.027902477136534445,-0.004841532701709134
36_Lingual_Gyrus_left.nii,mord_in_sunningdale,0.008717999624103918,-0.0012310688887963298,-0.00994906851290025
36_Lingual_Gyrus_right.nii,das_manuskript_in_der_flasche,0.004897430283187608,-5.532533997388707e-05,-0.004952755623161501
36_Lingual_Gyrus_right.nii,der_blaue_karfunkel,-0.005005559001852268,-0.004947079715658783,5.847928619348818e-05
36_Lingual_Gyrus_right.nii,der_fall_stretelli,-0.0071343889580015255,-0.008587344469241693,-0.0014529555112401716
36_Lingual_Gyrus_right.nii,der_katechismus_der_familie_musgrave,-0.01111191271647479,-0.0078066361833307165,0.0033052765331440825
36_Lingual_Gyrus_right.nii,die_maske_des_roten_todes,0.010564497875778012,0.010067345791405615,-0.0004971520843724056
36_Lingual_Gyrus_right.nii,die_pflanzen_des_dr,-0.025044028491303133,-0.012928114945071898,0.012115913546231174
36_Lingual_Gyrus_right.nii,die_schwarze_katze,0.007005392907214579,0.010105793610515282,0.003100400703300704
36_Lingual_Gyrus_right.nii,fuenf_apfelsinenkerne,0.0068703889212519955,-0.0014812597994309231,-0.008351648720682912
36_Lingual_Gyrus_right.nii,koenig_pest,-0.0057553524498952695,-0.013550007186807708,-0.007794654736912455
36_Lingual_Gyrus_right.nii,lebendig_begraben,0.04135499305606101,0.0004288661891350533,-0.040926126866925934
36_Lingual_Gyrus_right.nii,ligeia,-0.010617336250648203,-0.019895544626216836,-0.009278208375568628
36_Lingual_Gyrus_right.nii,maupassant_hand,0.032963569404215576,0.03245301161811881,-0.0005105577860967342
36_Lingual_Gyrus_right.nii,mord_in_sunningdale,0.022510453404230083,0.007578899077189139,-0.014931554327040993
37_Temporal_Fusiform_Cortex_anterior_division_left.nii,das_manuskript_in_der_flasche,0.001092011182364327,0.0023678923502627332,0.0012758811678984028
37_Temporal_Fusiform_Cortex_anterior_division_left.nii,der_blaue_karfunkel,0.001856897101382102,0.0015976868599841642,-0.0002592102413979406
37_Temporal_Fusiform_Cortex_anterior_division_left.nii,der_fall_stretelli,-0.0020789836367874097,-0.0054495523734002065,-0.003370568736612792
37_Temporal_Fusiform_Cortex_anterior_division_left.nii,der_katechismus_der_familie_musgrave,0.003305720328199226,0.006805017231912197,0.003499296903712971
37_Temporal_Fusiform_Cortex_anterior_division_left.nii,die_maske_des_roten_todes,0.0030786227127491445,-0.0023633512739804864,-0.005441973986729636
37_Temporal_Fusiform_Cortex_anterior_division_left.nii,die_pflanzen_des_dr,0.01075999458136564,0.006207881030785933,-0.004552113550579709
